ID,LabelName,x,y,Elevation
2051,BB,586361.2451,3207056.611,2211
2052,BB,586360.9578,3207055.945,2211
2053,BB,586378.163,3207048.096,2216
2054,BB,586371.6961,3207053.033,2214
2055,BB,586375.1545,3207033.558,2215
2056,BB,586373.2619,3207026.12,2215
2057,BB,586365.2801,3207012.209,2212
2058,BB,586359.1044,3207004.296,2209
2059,BB,586356.5533,3207006.714,2209
2060,BB,586356.3948,3207040.841,2210
2061,BB,586358.717,3207042.964,2210
2062,BB,586354.9703,3207048.919,2209
2063,BB,586346.834,3207055.617,2207
2064,BB,586340.5283,3207039.06,2206
2065,BB,586340.2311,3207039.722,2206
2066,BB,586335.1712,3207038.909,2205
2067,BB,586325.3872,3207044.487,2203
2068,BB,586318.3748,3207044.212,2200
2069,BB,586321.785,3207031.163,2201
2070,BB,586319.7672,3207014.416,2198
2071,BB,586304.2732,3207027.929,2198
2072,BB,586304.2532,3207030.588,2198
2073,BB,586299.4638,3207019.694,2195
2074,BB,586291.214,3207015.532,2192
2075,BB,586280.9662,3207018.004,2191
2076,BB,586272.1635,3207009.627,2187
2077,BB,586269.3284,3207010.936,2187
2078,BB,586269.6273,3207010.052,2186
2079,BB,586276.4335,3207024.84,2192
2080,BB,586274.7741,3207025.27,2192
2081,BB,586274.3662,3207027.705,2192
2082,BB,586277.0648,3207031.603,2192
2083,BB,586283.0415,3207040.069,2193
2084,BB,586283.2397,3207039.628,2193
2085,BB,586282.5611,3207039.179,2193
2086,BB,586286.2621,3207039.318,2193
2087,BB,586289.5759,3207039.121,2194
2088,BB,586290.2628,3207038.461,2194
2089,BB,586294.9289,3207039.826,2194
2090,BB,586304.1677,3207081.004,2191
2091,BB,586299.2468,3207074.651,2190
2092,BB,586249.0268,3207054.995,2185
2093,BB,586255.1887,3207077.756,2180
2094,BB,586251.0098,3207076.395,2180
2095,BB,586258.1857,3207093.845,2180
2096,BB,586259.7555,3207105.38,2180
2097,CC,586015.7132,3207340.233,2152
2098,CC,586012.2127,3207352.396,2151
2099,CC,586012.2094,3207352.839,2151
2100,CC,586000.1468,3207337.458,2153
2101,CC,585994.3985,3207337.526,2154
2102,CC,585987.1499,3207355.865,2150
2103,CC,585954.7977,3207357.064,2148
2104,CC,585953.6304,3207356.834,2149
2105,CC,585971.9415,3207213.811,2154
2106,CC,585891.2653,3207280.689,2147
2107,CC,585886.2584,3207272.784,2148
2108,CC,585886.45,3207273.229,2148
2109,CC,585884.6024,3207272.772,2148
2110,CC,585882.323,3207277.963,2148
2111,CC,585886.577,3207282.316,2147
2112,CC,585887.5355,3207284.428,2147
2113,CC,585884.5882,3207287.73,2147
2114,CC,585878.934,3207288.242,2146
2115,CC,585878.6633,3207285.359,2146
2116,CC,585877.1311,3207281.802,2147
2117,CC,585884.3358,3207269.335,2148
2118,CC,585884.543,3207267.675,2148
2119,CC,585884.1665,3207265.899,2148
2120,CC,585883.8991,3207262.573,2149
2121,CC,585886.7606,3207244.644,2149
2122,CC,585934.983,3207218.632,2155
2123,CC,585985.7267,3206998.51,2146
2124,CC,586133.7317,3207165.158,2164
2125,CC,586349.7447,3207096.193,2213
2126,CC,586333.1405,3207088.866,2206
2127,DD,586075.9853,3207174.92,2158
2128,DD,586078.6255,3207173.61,2158
2129,DD,586064.0098,3207173.944,2158
2130,DD,586056.4172,3207173.112,2159
2131,DD,586059.0516,3207172.578,2159
2132,DD,586059.5577,3207170.033,2159
2133,DD,586054.6201,3207165.896,2159
2134,DD,586060.2059,3207161.506,2159
2135,DD,586064.8538,3207165.308,2159
2136,DD,586066.3879,3207155.568,2162
2137,DD,586062.7851,3207155.32,2162
2138,DD,586061.1837,3207147.995,2162
2139,DD,586062.0787,3207145.564,2162
2140,DD,586062.584,3207143.13,2162
2141,DD,586068.0409,3207142.949,2163
2142,DD,586071.3713,3207140.536,2163
2143,DD,586079.8158,3207144.699,2164
2144,DD,586068.6781,3207148.937,2162
2145,DD,586070.6882,3207153.717,2162
2146,DD,586074.7184,3207161.947,2161
2147,DD,586079.2481,3207168.518,2160
2148,DD,586080.5181,3207155.009,2161
2149,DD,586081.0002,3207155.678,2161
2150,DD,586080.3246,3207167.861,2161
2151,DD,586084.8502,3207174.986,2161
2152,DD,586088.9938,3207168.037,2163
2153,DD,586088.9469,3207161.277,2163
2154,DD,586086.4738,3207153.281,2163
2155,DD,586090.3243,3207146.44,2164
2156,DD,586089.2196,3207150.864,2165
2157,DD,586099.4279,3207140.635,2165
2158,DD,586102.4478,3207140.658,2166
2159,DD,586100.0208,3207165.571,2163
2160,DD,586106.2169,3207157.75,2164
2161,DD,586113.3809,3207163.787,2162
2162,DD,586111.5781,3207157.347,2163
2163,DD,586108.503,3207151.673,2164
2164,DD,586105.8985,3207148.218,2165
2165,DD,586100.9857,3207140.758,2167
2166,DD,586101.1889,3207139.651,2167
2167,DD,586044.2538,3207158.173,2166
2168,DD,586044.6095,3207162.719,2166
2169,DD,586036.1586,3207185.481,2164
2170,DD,586026.6044,3207186.407,2163
2171,DD,585996.4089,3207185.738,2160
2172,DD,585998.9566,3207183.763,2160
2173,DD,585998.9574,3207183.652,2160
2174,DD,585987.9075,3207176.146,2157
2175,DD,585999.0087,3207176.783,2159
2176,DD,585999.5808,3207178.449,2160
2177,DD,585998.9864,3207179.774,2160
2178,DD,586022.4514,3207168.537,2159
2179,DD,586018.4375,3207171.166,2160
2180,DD,586023.6392,3207179.072,2160
2181,DD,586026.2043,3207174.77,2159
2182,DD,586024.7612,3207172.321,2159
2183,DD,586027.8473,3207163.48,2160
2184,DD,586035.0028,3207144.586,2160
2185,DD,586029.3938,3207152.079,2160
2186,DD,586015.0184,3207107.206,2156
2187,DD,586016.2155,3207103.448,2155
2188,DD,586014.4637,3207103.213,2155
2189,DD,586018.1178,3207096.592,2154
2190,DD,586015.4033,3207094.799,2154
2191,DD,586012.5766,3207095,2155
2192,DD,586002.1109,3207100.572,2155
2193,DD,585990.9444,3207095.614,2154
2194,DD,585991.7022,3207098.5,2155
2195,DD,585974.1294,3207090.391,2153
2196,DD,585968.06,3207081.26,2150
2197,DD,585963.148,3207073.688,2148
2198,DD,585961.7706,3207101.601,2149
2199,DD,585967.7293,3207112.504,2149
2200,DD,585968.8884,3207113.843,2148
2201,DD,585975.4856,3207104.473,2151
2202,DD,585975.1356,3207099.152,2152
2203,DD,585976.0513,3207093.951,2153
2204,DD,585987.59,3207101.24,2153
2205,DD,585980.1227,3207109.716,2153
2206,DD,585984.177,3207114.732,2152
2207,DD,585987.1925,3207128.384,2153
2208,DD,585987.5714,3207129.827,2153
2209,DD,585985.1352,3207129.92,2152
2210,DD,585981.8785,3207122.471,2152
2211,DD,585975.4283,3207125.193,2151
2212,DD,585984.3567,3207129.803,2153
2213,DD,585984.3087,3207136.229,2152
2214,DD,585981.7089,3207145.185,2153
2215,DD,585980.5093,3207149.276,2153
2216,DD,585980.1626,3207143.511,2152
2217,DD,585960.322,3207139.042,2151
2218,DD,585947.8042,3207132.411,2151
2219,DD,585941.0022,3207143.108,2151
2220,DD,585955.9067,3207156.295,2153
2221,DD,585953.3631,3207157.716,2153
2222,DD,585967.6057,3207155.163,2152
2223,DD,586004.104,3207133.718,2155
2224,DD,586001.1346,3207126.937,2156
2225,DD,586010.7558,3207117.036,2159
2226,DD,586024.0765,3207146.61,2159
2227,DD,586021.9458,3207144.932,2158
2228,DD,586020.3755,3207146.471,2157
2229,DD,586016.849,3207136.029,2155
2230,DD,586015.6717,3207137.128,2155
2231,DD,586013.1428,3207149.63,2157
2232,DD,586012.9512,3207149.186,2157
2233,DD,586009.412,3207153.481,2157
2234,DD,586009.6943,3207154.812,2158
2235,DD,586005.9679,3207145.034,2156
2236,DD,585997.9409,3207150.182,2156
2237,DD,585997.7047,3207155.72,2156
2238,DD,586004.9621,3207162.312,2155
2239,DD,585988.9241,3207157.427,2156
2240,DD,585987.0967,3207180.35,2155
2241,DD,585983.4435,3207186.861,2155
2242,DD,585965.8872,3207189.61,2154
2243,DD,585961.0404,3207186.361,2154
2244,DD,585955.8364,3207165.712,2154
2245,DD,585957.2404,3207186.443,2153
2246,DD,585906.8947,3207183.63,2152
2247,DD,585907.66,3207185.519,2150
2248,DD,585930.428,3207189.346,2151
2249,DD,586026.5178,3207224.08,2159
2250,DD,586035.1077,3207221.817,2158
2251,DD,586038.0468,3207219.623,2158
2252,DD,586040.9397,3207210.559,2158
2253,DD,586042.5182,3207207.911,2158
2254,DD,586048.526,3207199.203,2158
2255,DD,586038.1042,3207198.903,2157
2256,DD,586038.0548,3207192.476,2156
2257,DD,586028.508,3207192.405,2156
2258,DD,586029.1502,3207197.728,2158
2259,DD,586028.0671,3207199.271,2159
2260,DD,586026.3144,3207199.148,2158
2261,DD,586026.3227,3207198.04,2158
2262,DD,586024.5601,3207199.245,2156
2263,DD,586022.2023,3207201.887,2158
2264,DD,586020.5437,3207202.207,2157
2265,DD,586017.457,3207198.084,2155
2266,DD,586017.1251,3207203.4,2156
2267,DD,586019.2574,3207204.857,2157
2268,DD,586018.0711,3207207.175,2157
2269,DD,586018.2618,3207207.73,2157
2270,DD,586019.4283,3207208.071,2158
2271,DD,586020.7805,3207209.633,2159
2272,DD,586023.1251,3207208.764,2159
2273,DD,586031.3527,3207202.842,2158
2274,DD,586033.793,3207202.195,2158
2275,DD,586033.3554,3207208.619,2158
2276,DD,586034.422,3207209.291,2158
2277,DD,586038.0263,3207209.318,2157
2278,DD,586031.0966,3207211.039,2158
2279,DD,586031.9526,3207213.816,2157
2280,DD,586024.4285,3207216.862,2156
2281,DD,586021.7009,3207216.842,2157
2282,DD,586016.9813,3207209.604,2157
2283,DD,586015.6216,3207209.04,2157
2284,DD,586013.7732,3207208.694,2156
2285,DD,586019.9523,3207216.164,2158
2286,DD,586011.842,3207219.428,2156
2287,DD,586011.8594,3207217.101,2157
2288,DD,585999.5108,3207213.906,2154
2289,DD,585997.2035,3207209.789,2154
2290,DD,585995.9702,3207205.348,2153
2291,DD,585998.5179,3207203.372,2153
2292,DD,585999.3979,3207202.935,2153
2293,DD,585999.776,3207204.49,2153
2294,DD,586008.9941,3207209.434,2154
2295,DD,586009.7676,3207210.215,2154
2296,DD,586010.0449,3207212.212,2155
2297,DD,586047.3947,3207285.4,2153
2298,DD,585927.3618,3207339.13,2143
2299,DD,586093.9955,3207215.72,7079
2300,DD,586087.7032,3207210.354,7101
2301,DD,586079.7786,3207214.838,7098
2302,DD,586072.5624,3207215.781,7097
2303,DD,586072.1107,3207224.088,7095
2304,DD,586070.8293,3207226.073,7093
2305,DD,586068.437,3207220.294,7092
2306,DD,586062.5664,3207223.685,7089
2307,DD,586058.5081,3207219.222,7089
2308,DD,586058.7474,3207226.315,7086
2309,DD,586056.6051,3207226.189,7088
2310,DD,586053.708,3207235.807,7085
2311,DD,586052.2495,3207222.389,7085
2312,DD,586056.3633,3207219.428,7086
2313,DD,586055.0169,3207217.091,7085
2314,DD,586050.1519,3207216.279,2157
2315,DD,586054.752,3207213.432,2157
2316,DD,586055.145,3207212.992,2157
2317,DD,586056.7483,3207207.021,2156
2318,DD,586057.834,3207205.145,2156
2319,DD,586055.8031,3207203.135,2155
2320,DD,586059.126,3207201.72,2157
2321,DD,586057.1993,3207198.824,2157
2322,DD,586050.1136,3207195.336,2155
2323,DD,586054.7161,3207192.158,2157
2324,DD,586067.1947,3207177.957,2157
2325,DD,586065.6965,3207208.971,2158
2326,DD,586066.9687,3207208.205,2158
2327,DD,586066.4625,3207210.75,2159
2328,DD,586068.0747,3207216.634,2159
2329,DD,586090.2766,3207204.944,2158
2330,DD,586086.9488,3207207.025,2159
2331,DD,585985.6781,3207200.728,2151
2332,DD,585987.3068,3207204.396,2153
2333,DD,585985.9108,3207208.707,2152
2334,DD,585992.3962,3207214.296,2152
2335,DD,585994.6144,3207217.304,2153
2336,DD,585994.0109,3207219.848,2153
2337,DD,585991.1495,3207224.702,2152
2338,DD,585991.4053,3207229.58,2153
2339,DD,585994.0824,3207236.359,2153
2340,DD,585990.578,3207236,2152
2341,DD,585992.9852,3207239.785,2151
2342,DD,585991.3275,3207239.995,2152
2343,DD,585983.0003,3207233.173,2151
2344,DD,585983.4088,3207243.703,2150
2345,DD,585983.3881,3207246.473,2151
2346,DD,585981.4414,3207246.237,2151
2347,DD,585979.8704,3207247.887,2151
2348,DD,585967.5704,3207251.23,2151
2349,DD,585960.6712,3207261.927,2150
2350,DD,585961.3607,3207247.86,2150
2351,DD,585963.5088,3207247.211,2150
2352,DD,585960.044,3207241.534,2150
2353,DD,585956.8533,3207238.297,2150
2354,DD,585957.2744,3207234.089,2150
2355,DD,585958.7414,3207233.325,2151
2356,DD,585958.1751,3207230.883,2151
2357,DD,585958.0818,3207230.328,2151
2358,DD,585956.9244,3207228.768,2151
2359,DD,585958.9677,3207229.116,2151
2360,DD,585965.4556,3207234.372,2152
2361,DD,585969.7584,3207232.188,2151
2362,DD,585967.7572,3207239.265,2151
2363,DD,585968.6248,3207240.49,2152
2364,DD,585969.3984,3207241.271,2153
2365,DD,585972.5915,3207244.176,2152
2366,DD,585972.8213,3207226.449,2154
2367,DD,585980.3965,3207229.608,2155
2368,DD,585979.2261,3207216.746,2153
2369,DD,585975.2503,3207214.279,2154
2370,DD,585974.968,3207212.947,2155
2371,DD,585974.8747,3207212.392,2155
2372,DD,585970.3671,3207215.904,2154
2373,DD,585978.8904,3207196.466,2151
2374,DD,585976.2644,3207195.893,2151
2375,DD,585969.2504,3207195.841,2152
2376,DD,585963.1908,3207198.455,2152
2377,DD,585963.2717,3207200.671,2152
2378,DD,585956.5434,3207201.507,2151
2379,DD,585954.369,3207192.627,2150
2380,DD,585953.1018,3207192.728,2150
2381,DD,585950.7984,3207201.132,2151
2382,DD,585951.3548,3207204.904,2151
2383,DD,585950.2625,3207207.666,2151
2384,DD,585955.4429,3207205.377,2151
2385,DD,585953.1717,3207209.46,2151
2386,DD,585963.7182,3207206.104,2152
2387,DD,585964.675,3207208.438,2153
2388,DD,585964.1449,3207214.196,2152
2389,DD,585965.7927,3207215.316,2152
2390,DD,585963.7305,3207217.517,2152
2391,DD,585964.4033,3207218.741,2153
2392,DD,585966.7371,3207219.312,2153
2393,DD,585963.8906,3207222.172,2153
2394,DD,585959.8692,3207225.798,2153
2395,DD,585944.7499,3207241.42,2153
2396,DD,585941.853,3207237.963,2153
2397,DD,585937.7194,3207243.583,2154
2398,DD,585938.0024,3207257.879,2152
2399,DD,585935.9385,3207260.302,2152
2400,DD,585928.4715,3207255.703,2152
2401,DD,585925.828,3207257.456,2151
2402,DD,585927.8481,3207260.906,2151
2403,DD,585932.0848,3207267.586,2151
2404,DD,585929.2877,3207276.873,2150
2405,DD,585927.9965,3207280.187,2150
2406,DD,585933.1553,3207280.78,2150
2407,DD,585937.2335,3207282.583,2151
2408,DD,585938.1119,3207282.368,2151
2409,DD,585937.8288,3207281.147,2151
2410,DD,585937.0635,3207279.258,2150
2411,DD,585938.2374,3207278.602,2150
2412,DD,585937.2922,3207274.716,2150
2413,DD,585940.7942,3207275.407,2150
2414,DD,585941.462,3207277.296,2150
2415,DD,585947.4918,3207278.671,2151
2416,DD,585949.0282,3207281.674,2151
2417,DD,585947.0402,3207286.978,2151
2418,DD,585948.8737,3207289.318,2153
2419,DD,585947.4735,3207294.183,2153
2420,DD,585946.7783,3207295.951,2154
2421,DD,585942.488,3207296.473,2153
2422,DD,585943.1138,3207290.937,2153
2423,DD,585944.4133,3207286.515,2151
2424,DD,585940.411,3207287.593,2152
2425,DD,585929.4617,3207292.719,2150
2426,DD,585909.1267,3207302.318,2148
2427,DD,585892.4624,3207276.93,2148
2428,DD,585891.8163,3207246.011,2149
2429,DD,585893.6341,3207250.457,2149
2430,DD,585892.7622,3207262.86,2149
2431,DD,585913.4347,3207273.319,2151
2432,DD,585916.8022,3207265.921,2152
2433,DD,585920.7838,3207267.612,2152
2434,DD,585922.4481,3207266.517,2152
2435,DD,585911.5393,3207266.214,2152
2436,DD,585907.3579,3207265.185,2152
2437,DD,585905.3171,3207264.505,2152
2438,DD,585911.9051,3207256.355,2152
2439,DD,585916.4497,3207260.932,2152
2440,DD,585921.4328,3207258.975,2153
2441,DD,585921.3445,3207257.755,2153
2442,DD,585920.306,3207253.315,2153
2443,DD,585917.8764,3207252.521,2154
2444,DD,585913.6248,3207247.836,2154
2445,DD,585916.2542,3207247.966,2153
2446,DD,585923.6718,3207246.138,2155
2447,DD,585925.3469,3207243.602,2154
2448,DD,585927.5057,3207241.513,2155
2449,DD,585923.9138,3207239.824,2153
2450,DD,585923.345,3207237.714,2153
2451,DD,585931.4718,3207232.235,2155
2452,DD,585929.8372,3207229.342,2155
2453,DD,585930.2376,3207227.904,2155
2454,DD,585929.4691,3207226.458,2154
2455,DD,585932.3049,3207225.039,2154
2456,DD,585938.2836,3207220.208,2155
2457,DD,585936.5384,3207219.087,2155
2458,DD,585938.4296,3207226.746,2156
2459,DD,585941.9316,3207227.437,2156
2460,DD,585943.392,3207227.559,2157
2461,DD,585951.2142,3207223.739,2156
2462,DD,585952.0578,3207228.178,2157
2463,DD,585950.978,3207229.278,2157
2464,DD,585950.0394,3207224.506,2157
2465,DD,585934.8732,3207220.293,2157
2466,DD,585931.8963,3207214.509,2155
2467,DD,585945.0558,3207200.424,2156
2468,DD,585942.8508,3207195.643,2155
2469,DD,585941.1923,3207195.963,2155
2470,DD,585924.1957,3207202.042,2154
2471,DD,585920.8026,3207212.875,2154
2472,DD,585916.8867,3207241.544,2154
2473,DD,585916.3038,3207241.318,2155
2474,DD,585915.7044,3207243.308,2155
2475,DD,585902.1325,3207234.343,2153
2476,DD,585906.5558,3207229.057,2153
2477,DD,585907.8396,3207226.74,2153
2478,DD,585959.5356,3206996.431,2152
2479,DD,585956.8501,3206990.76,2151
2480,DD,585979.2163,3206996.245,2148
2481,DD,585976.3722,3206998.773,2148
2482,DD,585992.0272,3207015.843,2148
2483,DD,586017.2306,3207032.762,2152
2484,DD,586027.9564,3207031.513,2153
2485,DD,586029.2253,3207031.19,2154
2486,DD,586032.1454,3207031.544,2155
2487,DD,586036.5639,3207026.923,2157
2488,DD,586038.2752,3207032.587,2158
2489,DD,586046.6125,3207038.079,2158
2490,DD,586045.1479,3207038.511,2158
2491,DD,586042.4349,3207049.571,2158
2492,DD,586040.688,3207048.672,2158
2493,DD,586040.8169,3207044.462,2157
2494,DD,586040.5263,3207044.238,2157
2495,DD,586038.9783,3207042.786,2156
2496,DD,586029.0807,3207037.505,2153
2497,DD,586026.0674,3207036.596,2152
2498,DD,586025.1799,3207038.029,2152
2499,DD,586018.927,3207040.42,2148
2500,DD,586021.0437,3207043.982,2150
2501,DD,586023.5592,3207046.328,2151
2502,DD,586022.6717,3207047.761,2151
2503,DD,586018.9144,3207055.157,2151
2504,DD,586030.6615,3207047.6,2154
2505,DD,586034.7828,3207043.641,2155
2506,DD,586033.6955,3207045.739,2155
2507,DD,586034.5631,3207046.964,2157
2508,DD,586008.0614,3207060.395,2150
2509,DD,586002.0116,3207061.679,2153
2510,DD,586005.1549,3207045.193,2151
2511,DD,586004.4804,3207044.191,2151
2512,DD,586004.8742,3207043.64,2149
2513,DD,586004.1906,3207043.856,2151
2514,DD,585995.5499,3207065.952,2154
2515,DD,585991.6518,3207053.07,2157
2516,DD,585971.3957,3207052.032,2152
2517,DD,586030.6906,3207121.95,2156
2518,DD,586035.6762,3207119.66,2157
2519,DD,586033.4985,3207111.223,2159
2520,DD,586036.4765,3207103.821,2160
2521,DD,586038.0575,3207100.841,2160
2522,DD,586030.7537,3207100.454,2160
2523,DD,586027.9287,3207100.433,2160
2524,DD,586024.1534,3207097.191,2159
2525,DD,586022.7021,3207095.851,2158
2526,DD,586020.7728,3207093.288,2157
2527,DD,586024.0883,3207092.869,2159
2528,DD,586029.1506,3207093.351,2158
2529,DD,586047.3071,3207101.575,2160
2530,DD,586043.3914,3207104.094,2159
2531,DD,586048.8961,3207110.562,2159
2532,DD,586047.5215,3207111.992,2158
2533,DD,586048.0994,3207112.883,2158
2534,DD,586049.4375,3207116.328,2158
2535,DD,586046.5092,3207117.082,2158
2536,DD,586043.7625,3207119.61,2157
2537,DD,586047.2406,3207123.514,2157
2538,DD,586159.8408,3207191.171,2168
2539,DD,586175.72,3207178.215,2169
2540,DD,586188.4926,3207163.795,2171
2541,DD,586192.5717,3207165.487,2173
2542,DD,586184.7589,3207181.052,2171
2543,DD,586194.3234,3207191.761,2174
2544,DD,586194.0121,3207194.307,2176
2545,DD,586198.2212,3207204.644,2176
2546,DD,586196.4259,3207197.206,2175
2547,DD,586194.803,3207192.762,2175
2548,DD,586193.9412,3207190.761,2174
2549,DD,586202.7306,3207174.871,2176
2550,DD,586206.0383,3207162.486,2174
2551,DD,586208.0222,3207157.736,2173
2552,DD,586212.6518,3207163.976,2177
2553,DD,586222.6272,3207158.843,2177
2554,DD,586233.0361,3207173.879,2180
2555,DD,586220.7521,3207188.081,2179
2556,DD,586213.5276,3207190.132,2178
2557,DD,586212.2623,3207202.976,2176
2558,DD,586209.4199,3207205.282,2175
2559,DD,586209.7096,3207205.616,2175
2560,DD,586204.8628,3207111.285,2173
2561,DD,586225.4864,3207128.282,2177
2562,DD,586200.2663,3207152.692,2169
2563,DD,586184.1964,3207139.053,2170
2564,DD,586185.3721,3207138.176,2170
2565,DD,586191.2092,3207126.252,2170
2566,DD,586186.9154,3207127.218,2169
2567,DD,586185.9255,3207129.315,2169
2568,DD,586179.0989,3207130.262,2169
2569,DD,586184.9123,3207134.516,2171
2570,DD,586179.4948,3207142.453,2170
2571,DD,586172.7469,3207158.912,2169
2572,DD,586178.1222,3207156.626,2169
2573,DD,586175.1836,3207145.745,2170
2574,DD,586166.0252,3207132.823,2167
2575,DD,586165.51,3207136.587,2168
2576,DD,586166.6396,3207154.878,2169
2577,DD,586159.1626,3207151.608,2167
2578,DD,586158.6187,3207146.175,2166
2579,DD,586158.0753,3207153.706,2167
2580,DD,586158.3294,3207158.805,2168
2581,DD,586161.7136,3207175.229,2168
2582,DD,586159.5991,3207184.41,2167
2583,DD,586158.0537,3207182.625,2168
2584,DD,586145.3176,3207192.17,2167
2585,DD,586139.2695,3207193.233,2165
2586,DD,586138.8973,3207190.903,2166
2587,DD,586140.2727,3207189.362,2166
2588,DD,586125.4597,3207190.027,2164
2589,DD,586128.2931,3207188.94,2164
2590,DD,586131.5252,3207186.638,2164
2591,DD,586128.2197,3207185.726,2164
2592,DD,586126.3145,3207179.95,2163
2593,DD,586129.9321,3207178.204,2164
2594,DD,586130.0312,3207177.984,2165
2595,DD,586132.3658,3207178.444,2165
2596,DD,586131.6756,3207179.547,2165
2597,DD,586132.2568,3207179.995,2165
2598,DD,586132.9329,3207180.775,2165
2599,DD,586135.0752,3207180.902,2166
2600,DD,586140.9094,3207182.386,2167
2601,DD,586145.2421,3207176.214,2167
2602,DD,586143.8866,3207175.096,2168
2603,DD,586143.0123,3207174.757,2167
2604,DD,586134.562,3207171.369,2166
2605,DD,586137.9956,3207168.182,2166
2606,DD,586137.7941,3207169.067,2166
2607,DD,586143.8057,3207172.879,2167
2608,DD,586145.3461,3207175.328,2168
2609,DD,586209.7934,3207077.305,2179
2610,DD,586217.6178,3207086.228,2179
2611,DD,586192.202,3207110.747,2174
2612,DD,586193.6421,3207100.564,2177
2613,DD,586189.3981,3207094.881,2179
2614,DD,586195.9396,3207079.972,2181
2615,DD,586182.9707,3207081.537,2180
2616,DD,586174.2725,3207085.239,2178
2617,DD,586174.5291,3207090.005,2179
2618,DD,586172.1761,3207091.982,2178
2619,DD,586173.7141,3207094.764,2178
2620,DD,586175.0713,3207095.66,2179
2621,DD,586174.9556,3207098.097,2178
2622,DD,586170.5561,3207100.17,2178
2623,DD,586169.1741,3207102.597,2178
2624,DD,586172.5148,3207111.819,2174
2625,DD,586175.5364,3207111.62,2175
2626,DD,586181.0439,3207104.68,2177
2627,DD,586185.3796,3207111.139,2175
2628,DD,586163.7312,3207126.933,2173
2629,DD,586163.7254,3207127.709,2172
2630,DD,586162.7052,3207120.831,2174
2631,DD,586159.8718,3207121.918,2174
2632,DD,586159.3031,3207119.809,2176
2633,DD,586144.774,3207121.584,2178
2634,DD,586151.7681,3207124.295,2176
2635,DD,586155.4259,3207130.195,2174
2636,DD,586155.1229,3207131.633,2174
2637,DD,586151.4095,3207133.157,2174
2638,DD,586147.7985,3207134.016,2174
2639,DD,586148.4974,3207144.77,2171
2640,DD,586146.1677,3207143.644,2172
2641,DD,586148.4593,3207149.866,2170
2642,DD,586140.6092,3207144.378,2173
2643,DD,586137.7149,3207140.589,2174
2644,DD,586143.8335,3207156.148,2169
2645,DD,586132.1237,3207158.719,2169
2646,DD,586130.7516,3207159.817,2169
2647,DD,586130.9414,3207160.483,2169
2648,DD,586130.2355,3207163.691,2168
2649,DD,586127.4979,3207165.001,2168
2650,DD,586127.5592,3207156.801,2169
2651,DD,586128.9375,3207141.853,2174
2652,DD,586130.6242,3207137.766,2174
2653,DD,586127.7175,3207135.639,2174
2654,DD,586125.8608,3207136.401,2174
2655,DD,586122.4703,3207133.827,2173
2656,DD,586113.7489,3207140.632,2171
2657,DD,586113.1785,3207138.744,2170
2658,DD,586112.6284,3207147.161,2169
2659,DD,586116.6884,3207151.402,2169
2660,DD,586116.1715,3207155.387,2168
2661,DD,586118.0191,3207155.844,2169
2662,DD,586116.4298,3207159.932,2168
2663,DD,586117.2924,3207161.822,2168
2664,DD,586121.5837,3207161.189,2169
2665,DD,586122.06,3207162.633,2169
2666,DD,586122.0327,3207166.289,2169
2667,DD,586123.7547,3207170.513,2168
2668,DD,586119.9729,3207168.158,2168
2669,DD,586105.3147,3207122.064,2168
2670,DD,586105.6019,3207122.731,2168
2671,DD,586109.3013,3207123.091,2169
2672,DD,586119.3936,3207128.374,2171
2673,DD,586119.804,3207125.607,2171
2674,DD,586123.6766,3207128.85,2172
2675,DD,586126.6256,3207125.326,2173
2676,DD,586124.9778,3207124.206,2173
2677,DD,586134.8653,3207130.817,2174
2678,DD,586138.1808,3207130.399,2175
2679,DD,586122.7961,3207116.322,2171
2680,DD,586108.769,3207116.106,2166
2681,DD,586117.9634,3207111.189,2168
2682,DD,586119.8483,3207106.66,2168
2683,DD,586120.7233,3207106.888,2168
2684,DD,586122.5461,3207110.669,2169
2685,DD,586124.6834,3207111.461,2169
2686,DD,586123.6061,3207112.228,2169
2687,DD,586127.5035,3207112.147,2171
2688,DD,586129.4941,3207106.511,2170
2689,DD,586125.5034,3207106.038,2168
2690,DD,586130.1918,3207104.411,2168
2691,DD,586148.9007,3207103.886,2174
2692,DD,586150.6351,3207106.447,2175
2693,DD,586237.0012,3207021.663,2190
2694,DD,586225.7546,3207040.416,2190
2695,DD,586218.0571,3207014.541,2188
2696,DD,586215.4451,3207012.084,2187
2697,DD,586216.8139,3207011.429,2187
2698,DD,586218.9928,3207006.681,2185
2699,DD,586215.5057,3207003.995,2184
2700,DD,586211.7396,3206999.535,2184
2701,DD,586203.8504,3206999.254,2185
2702,DD,586199.3974,3206995.454,2182
2703,DD,586198.4349,3206993.895,2182
2704,DD,586200.2,3206992.357,2182
2705,DD,586201.0726,3206992.918,2181
2706,DD,586203.9976,3206992.607,2182
2707,DD,586195.628,3206991.436,2180
2708,DD,586181.6331,3206986.9,2182
2709,DD,586181.0403,3206988.003,2183
2710,DD,586178.0448,3206997.731,2182
2711,DD,586173.7328,3207027.173,2184
2712,DD,586175.0481,3207020.646,2184
2713,DD,586175.0854,3207015.66,2183
2714,DD,586172.9456,3207015.2,2183
2715,DD,586168.2803,3207039.764,2183
2716,DD,586171.2194,3207037.57,2184
2717,DD,586165.8163,3207056.588,2180
2718,DD,586158.709,3207055.981,2179
2719,DD,586158.3969,3207058.638,2178
